419,"['serious', 'errors', 'in', ""boy's"", 'heart', 'care']"
420,"['baby', 'bath-seat', 'drowning', 'risk', 'warning']"
421,"['uk', 'health', 'worker', 'tested', 'for', 'ebola']"
422,"['video:', 'how', 'will', 'ebola', 'vaccine', 'trial', 'work?']"
423,"['abortion', 'case', 'goes', 'to', 'high', 'court']"
424,"['handroid', 'helps', 'injured', 'marine']"
425,"['video:', 'i', 'just', 'felt', 'like', 'a', 'diseased', 'body']"
426,"['video:', 'battle', 'of', 'the', 'budget', 'gyms']"
427,"['video:', 'stroke', 'awareness', 'campaign', 'hailed']"
428,"['new', 'patient', 'resuscitation', 'guidance']"
429,"['video:', 'mural', 'challenges', 'fear', 'of', 'ebola']"
430,"[""liberia's"", 'ebola', 'vaccine', 'trial', 'begins']"
431,"['stroke', 'campaign', 'reduced', 'disability']"
432,"['doctors', 'urged', 'to', 'tell', 'patients', 'names']"
433,"['patients', 'back', 'three-person', 'babies""']"
434,"['sink', 'or', 'swim?', 'the', 'global', 'drowning', 'crisis']"
435,"['video:', 'preventing', 'drowning', 'with', 'playpens']"
436,"['uk', 'health', 'worker', 'monitored', 'for', 'ebola']"
437,"['video:', 'patients', 'at', 'risk', 'if', 'training', 'cut']"
438,"['churches', 'oppose', 'three-person', 'babies']"
439,"['cold', 'plasma', 'kills', 'off', 'norovirus']"
440,"['training', 'cuts', 'could', 'harm', 'patients']"
441,"['stress', 'balls', 'cut', 'surgery', 'anxiety']"
442,"['child', 'obesity', 'rates', 'levelling', 'off']"
443,"['labour', 'peer', 'backs', 'private', 'role', 'in', 'nhs']"
444,"['students', 'use', 'porn', 'for', 'sex', 'education']"
445,"['bedtime', 'has', 'huge', 'impact', 'on', 'sport']"
446,"['how', 'much', 'do', 'we', 'love', 'the', 'nhs?']"
447,"['hospitals', 'reject', 'nhs', 'funding', 'cut']"
448,"['video:', 'questions', 'answered', 'on', 'care', 'insurance']"
449,"['eight-year-old', 'boy', 'died', 'of', 'scurvy']"
450,"['video:', 'new', 'generation', 'drug', 'research', 'plan']"
451,"['video:', 'measles', 'outbreak', 'blamed', 'on', 'parents']"
452,"['astra', 'zeneca', 'drive', 'for', 'genetic', 'drugs']"
453,"['video:', 'care:', 'you', 'have', 'to', 'be', 'cold-hearted']"
454,"['video:', 'the', 'search', 'for', 'an', 'ebola', 'vaccine']"
455,"['no', 'interest', 'in', 'care', 'insurance']"
456,"['ebola', 'virus', 'mutating,', 'scientists', 'say']"
457,"['thousands', 'need', 'three-person', 'babies']"
458,"['nhs', 'satisfaction', 'risen', 'significantly']"
459,"['video:', 'veteran', 'news', 'anchor', 'reveals', 'he', 'has', 'als']"
460,"['fgm', 'jurors', 'told', 'to', 'look', 'past', 'horror']"
461,"['ambulance', 'strike', 'to', 'go', 'ahead', 'in', 'ni']"
462,"['care', 'spend', 'cut', 'by', 'fifth', 'in', 'decade']"
463,"['nhs', 'backs', 'multimillion', 'pound', 'drug']"
464,"['nhs', 'crisis', 'guidelines', 'questioned']"
465,"['video:', 'cash', 'incentives', 'stop', 'pregnant', 'smokers']"
466,"['video:', 'warning', 'over', 'asthma', 'diagnosis']"
467,"['care', 'calculator', 'launched', 'by', 'bbc']"
468,"['many', 'asthma', 'diagnoses', 'may', 'be', 'wrong']"
469,"['coupons', 'help', 'pregnant', 'smokers', 'quit']"
470,"['the', 'cost', 'of', 'being', 'unhealthy']"
471,"['unison', 'calls', 'off', 'strike', 'by', 'nhs', 'staff']"
472,"['doctors', 'warn', 'on', 'assisted', 'suicide', 'law']"
473,"['how', 'much', 'does', 'nhs', 'wales', 'spend?']"
474,"['double-chin', 'jab', 'approval', 'sought']"
475,"['video:', '3d', 'printed', 'heart', 'saves', ""girl's"", 'life']"
476,"['biggest', 'hospital', 'to', 'be', 'handed', 'over']"
477,"['diabetes', 'info', 'prescription', 'plan']"
478,"['video:', 'concern', 'over', 'dementia-drugs', 'link']"
479,"['high', 'cholesterol', 'in', 'mid-life', 'risky']"
480,"['waiting', 'lists', 'need', 'radical', 'action']"
481,"['major', 'health', 'review', 'to', 'be', 'published']"
482,"['post-ebola', 'marshall', 'plan', 'needed']"
483,"['miliband', 'to', 'pledge', 'longer', 'care', 'visits']"
484,"['dementia', 'link', 'to', 'common', 'drugs']"
485,"['video:', 'what', 'is', 'it', 'like', 'to', 'be', 'disabled', 'at', 'a', 'gig?']"
486,"['video:', 'stigma', 'of', 'caring', 'for', 'ebola', 'patients']"
487,"['video:', 'tv', 'ad', 'warns', 'of', 'heartburn-cancer', 'link']"
488,"['video:', 'war', ""hero's"", 'pioneering', 'brain', 'treatment']"
489,"['hearing', 'loss', 'care', 'demand', 'rises']"
490,"['umami', 'taste', 'buds', 'key', 'to', 'health']"
491,"['heartburn', 'could', 'be', 'sign', 'of', 'cancer']"
492,"['cosmetic', 'surgery', 'popularity', 'falls']"
493,"['video:', 'mentally', 'ill', 'girl', 'put', 'in', 'police', 'cell']"
494,"['who', 'vows', 'reform', 'after', 'ebola', 'shocks']"
495,"['the', 'problem', 'of', 'medical', 'drug', 'prices']"
496,"['deadly', 'dip:', ""baseball's"", 'toxic', 'tradition']"
497,"['uk', 'ebola', 'nurse', 'happy', 'to', 'be', 'alive']"
498,"['the', 'man', 'trapped', 'in', 'constant', 'deja', 'vu']"
499,"['video:', 'doctors', 'in', 'drive', 'to', 'attract', 'new', 'gps']"
500,"['video:', 'body', 'clocks', 'and', 'blindness']"
501,"['post-traumatic', 'stress', 'in', '1300bc']"
502,"['new', 'video', 'aims', 'to', 'boost', 'gp', 'numbers']"
503,"['video:', 'how', 'winter', 'wards', 'help', 'hospitals']"
504,"['video:', 'i', ""wasn't"", 'happy', 'with', 'my', 'nose', 'job']"
505,"['a&amp;e', 'waiting', 'times', 'in', 'england', 'improve']"
506,"['video:', 'ebola', 'experience', 'life', 'changing']"
507,"['video:', 'talks', 'to', 'avert', 'nhs', 'strike', 'continue']"
508,"['ebola', 'vaccine', 'shipped', 'to', 'liberia']"
509,"['plastic', 'surgery', 'rules', 'proposed']"
510,"['blood', 'pressure', 'device', 'promising']"
511,"['masked', 'tutors', 'boost', 'nurse', 'training']"
512,"['mickey', 'mouse', 'and', 'measles']"
513,"['falling', 'ebola', 'cases', 'turning', 'point']"
514,"['gp', 'practices', 'in', 'special', 'measures']"
515,"['cigarette', 'package', 'law', 'brought', 'forward']"
516,"['depression', 'more', 'common', 'in', 'military']"
517,"['exercise', 'advice', 'is', 'unrealistic']"
518,"['video:', 'peru', 'doctors', 'test', 'portable', 'cancer', 'pen']"
519,"['death', 'certificate', 'overhaul', 'deferred']"
520,"['ebola', 'scientist', 'warns', 'business', 'elite']"
521,"['video:', 'could', 'new', 'heart', 'test', 'save', 'women?']"
522,"['partners', 'can', 'make', 'pain', 'worse']"
523,"['video:', 'care', 'system', 'failing', 'the', 'elderly']"
524,"['nhs:', 'the', 'parties', 'spending', 'plans']"
525,"['care', 'cuts', 'leave', 'old', 'high', 'and', 'dry']"
526,"['newer', 'heart', 'attack', 'test', 'for', 'women']"
527,"['treat', 'nhs', 'whistleblowers', 'better', '-', 'mps']"
528,"['ebola', 'nhs', 'doctor', 'returns', 'to', 'work']"
529,"['trust', 'drops', 'daily', 'meals', 'on', 'wheels']"
530,"['rocketing', 'vaccine', 'cost', 'warning']"
531,"['bid', 'to', 'tackle', 'hospital', 'bed-blocking']"
532,"['video:', 'could', 'volunteers', 'help', 'a&amp;e', 'crisis?']"
533,"['health', 'trust', 'ordered', 'to', 'improve']"
534,"['first', 'transplant', 'from', 'uk', 'newborn']"
535,"['global', 'soil', 'hunt', 'for', 'new', 'drugs']"
536,"['call', 'the', 'midwife', 'in', 'bangladesh']"
537,"['chinese', ""man's"", 'rare', 'stem', 'cell', 'match']"
538,"['fitness', 'rubs', 'off', 'on', 'your', 'partner']"
539,"['doctor', 'performed', 'fgm', 'on', 'new', 'mother']"
540,"['£40,000', 'legal', 'costs', 'of', 'gay', 'blood', 'ban']"
541,"['higher', 'dementia', 'rates', 'found', 'in', 'north']"
542,"['video:', ""guinea's"", 'ebola', 'culture', 'battle']"
543,"['dentists', 'not', 'clear', 'about', 'costs']"
544,"['designer', 'baby', 'debate', 'should', 'start']"
545,"['miliband', 'pledges', 'mental', 'health', 'push']"
546,"['clegg', 'backs', 'plan', 'to', 'reduce', 'suicides']"
547,"['give', 'flu', 'jab', 'to', 'popular', 'med', 'students']"
548,"['food', 'tax', 'would', 'fund', 'public', 'health']"
549,"['poor', 'sleep', 'link', 'to', 'teen', 'drink', 'risk']"
550,"['most', 'pupils', 'never', 'shower', 'after', 'pe']"
551,"['video:', 'winter', 'ward', 'to', 'ease', 'pressure']"
552,"['possible', 'ebola', 'case', 'flown', 'to', 'uk']"
553,"['wales', 'and', 'ni', 'a&amp;e', 'waits', 'worsen']"
554,"['video:', 'could', 'you', 'afford', '£700', 'a', 'week', 'for', 'care?']"
555,"['meet', 'the', 'children', 'orphaned', 'by', 'ebola']"
556,"['stress', 'stops', 'empathy', 'for', 'strangers']"
557,"['closing', 'eyes', 'aids', 'memory', 'recall']"
558,"['a&amp;es', 'given', 'safe', 'nurse', 'staffing', 'rules']"
559,"['nhs', 'chief:', 'more', 'cancer', 'cuts', 'likely']"
560,"['unusual', 'activities', 'to', 'get', 'you', 'moving']"
561,"['ebola', 'cases', 'declining', 'in', 'west', 'africa']"
562,"['nhs', 'urged', 'to', 'take', 'back', 'hospital']"
563,"['audio:', 'three', 'days', 'in', 'a', 'hospital', 'stock', 'room']"
564,"['hibernating', 'hints', 'at', 'dementia', 'therapy']"
565,"['video:', 'how', 'do', 'our', 'brains', 'deteriorate', 'with', 'age?']"
566,"['cannabis', 'addicts', 'let', 'down']"
567,"['video:', 'feeling', 'the', 'heat', 'in', 'protective', 'gear']"
568,"['infected', 'blood', 'legal', 'case', 'begins']"
569,"['labour', 'pledges', 'caps', 'on', 'fat', 'and', 'salt']"
570,"['inactivity', 'kills', 'more', 'than', 'obesity']"
571,"['suspected', 'ebola', 'case', 'at', 'uk', 'hospital']"
572,"['video:', 'more', 'than', '400,000', 'extra', 'a&amp;e', 'visits']"
573,"['video:', 'actor', 'bachchan', 'on', 'disease', 'fight']"
574,"['video:', 'pregnant', 'women', 'more', 'at', 'risk', 'of', 'ebola']"
575,"['video:', 'pm', 'quizzed', 'on', 'ambulance', 'death', 'claims']"
576,"['exercise', 'helps', 'with', 'me,', 'study', 'says']"
577,"['more', 'than', '400,000', 'extra', 'a&amp;e', 'visits']"
578,"['video:', 'ageing', 'without', 'children', 'taboo', 'topic']"
579,"['ebola', 'care', 'centre', 'for', 'pregnant', 'women']"
580,"['poor', 'diabetes', 'care', 'costing', 'lives']"
581,"['young', 'jobless', 'face', 'isolation', 'risk']"
582,"['video:', 'cdc', 'director', 'optimistic', 'on', 'ebola']"
583,"['a&amp;e', 'stress', 'worse', 'than', 'iraq', 'war']"
584,"['the', 'secret', 'history', 'of', 'special', 'brew']"
585,"['msps', 'consider', 'assisted', 'suicide', 'laws']"
586,"['video:', 'changing', 'attitudes', 'to', 'older', 'people']"
587,"['australians', 'to', 'pay', 'more', 'to', 'see', 'gps']"
588,"['computers', 'good', 'judge', 'of', 'character']"
589,"['regular', 'naps', 'are', 'key', 'to', 'learning']"
590,"['so', 'is', 'cancer', 'mostly', 'bad', 'luck', 'or', 'not?']"
591,"['the', 'transgender', '13-year-old']"
592,"['nhs', 'issues', 'cold', 'weather', 'alert']"
593,"['dozens', 'died', 'during', '999', 'downgrade']"
594,"['cuts', 'to', 'cancer', 'treatments', 'announced']"
595,"['video:', 'booze-free', 'bar', 'and', 'club', 'for', 'london']"
596,"['video:', 'can', 'sugar', 'cure', 'painful', 'leg', 'ulcers?']"
597,"['ebola', 'nurse', 'no', 'longer', 'critically', 'ill']"
598,"['hospital', 'forced', 'to', 'chain', 'toys', 'to', 'bed']"
599,"['plasters', 'for', 'the', 'mind', '-', 'the', 'rise', 'in', 'mental', 'health', 'first', 'aid']"
600,"['video:', 'health', 'fears', 'over', 'train', 'toilet', 'waste']"
601,"['higher', 'premature', 'death', 'rate', 'targeted']"
602,"['in', 'search', 'of', 'a', 'personalised', 'diet']"
603,"['blood', 'test', 'to', 'help', 'smokers', 'quit']"
604,"['how', 'do', 'we', 'pay', 'for', 'innovative', 'drugs?']"
605,"['video:', 'we', 'must', 'plan', 'ahead', 'on', 'cancer']"
606,"['video:', 'cancer', 'task', 'force', 'looks', 'at', 'diagnosis']"
607,"['video:', 'child', 'marriage', 'in', 'ivory', 'coast']"
608,"['all', 'aboard', 'the', 'chemo', 'bus']"
609,"['video:', 'sussex', 'gp', 'weekend', 'appointments', 'offered']"
610,"['video:', 'chemotherapy', 'on', 'your', 'doorstep']"
611,"['nhs', 'aims', 'for', 'earlier', 'cancer', 'diagnosis']"
612,"['video:', 'how', 'uk', 'nurse', 'may', 'have', 'got', 'ebola']"
613,"['video:', 'in', 'an', 'ebola', 'treatment', 'centre']"
614,"['a', 'testing', 'week', 'for', 'the', 'nhs']"
615,"['the', 'golden', 'rule', 'of', 'nhs', 'politics']"
616,"['video:', 'why', 'are', 'a&amp;e', 'queues', 'rising', 'at', 'hospitals?']"
617,"['vaccines', 'move', 'to', 'ebola', 'frontline']"
618,"['a&amp;e', 'waits', 'in', 'england', 'getting', 'worse']"
619,"['private', 'firm', 'pulls', 'out', 'of', 'hospital']"
620,"['elastic', 'implant', 'reverses', 'paralysis']"
621,"['video:', 'worst', 'a&amp;e', 'waiting', 'times', 'in', 'a', 'decade']"
622,"['ebola', 'nurse', 'critical', 'for', 'some', 'time']"
623,"['flu', 'cases', 'highest', 'for', 'three', 'years']"
624,"['audio:', 'drug', 'company', 'may', 'take', 'legal', 'action']"
625,"['ebola:', 'a', 'day', 'with', 'the', 'burial', 'team']"
626,"['outrage', 'at', 'nhs', 'cancer', 'drugs', 'move']"
627,"['video:', ""addenbrooke's"", 'declares', 'major', 'incident']"
628,"['game-changing', 'antibiotic', 'find']"
629,"['mp:', 'pregnant', 'women', 'should', 'not', 'drink']"
630,"['video:', 'brain', 'surgery', 'for', 'epilepsy', 'sufferers']"
631,"['private', 'medical', 'school', '£36,000', 'fees']"
632,"['patients', 'getting', 'stuck', 'in', 'hospital']"
633,"['audio:', 'a&amp;e', 'doctor:', 'we', ""can't"", 'turn', 'people', 'away']"
634,"['video:', 'what', 'is', 'the', 'best', 'support', 'for', 'autism?']"
635,"['video:', 'two', 'hours', 'waiting', 'in', 'ambulance']"
636,"['ebola', 'drug', 'trial', 'starts', 'in', 'liberia']"
637,"['labour', 'seeks', 'summit', 'to', 'find', 'a&amp;e', 'fix']"
638,"['video:', 'why', 'are', 'hospital', 'a&amp;es', 'struggling?']"
639,"['more', 'stressed', 'nhs', 'staff', 'signed', 'off']"
640,"['video:', 'almost', '12', 'hour', 'wait', 'for', 'an', 'ambulance']"
641,"['trusts', 'cancel', 'non-emergency', 'ops']"
642,"['diabetes', 'life', 'expectancy', 'improving']"
643,"[""women's"", 'lung', 'cancer', 'rates', 'rocket']"
644,"['video:', 'hunt', 'responds', 'to', 'patients', 'a&amp;e', 'woes']"
645,"['mixed', 'views', 'on', 'a&amp;e', 'waiting', 'times']"
646,"['unique', 'life', 'of', 'having', 'two', 'penises']"
647,"['ebola:', 'new', 'vaccine', 'trial', 'begins']"
648,"['video:', 'nhs', 'in', 'crisis', '-', ""labour's"", 'burnham']"
649,"['major', 'incidents', 'at', 'six', 'hospitals']"
650,"['video:', 'autism', 'for', 'me', 'is', 'a', 'painful', 'gift']"
651,"['video:', 'nhs', 'saved', 'my', 'life', 'five', 'times']"
652,"['video:', 'emergency', 'care', 'system', 'confusing']"
653,"['video:', 'lib', 'dems', 'nhs', 'funding', 'gap', 'pledge']"
654,"['video:', 'record', 'number', 'living', 'with', 'cancer']"
655,"['video:', 'a&amp;e', 'performance', 'target', 'figures', 'due']"
656,"['common', 'cold', 'prefers', 'cold', 'noses']"
657,"['cancer', 'cases', 'to', 'reach', 'record', 'high']"
658,"['a&amp;e', 'performance', 'to', 'hit', 'new', 'low']"
659,"['video:', 'full', 'review', 'into', 'ebola', 'nurse', 'case']"
660,"['hospitals', 'declare', 'major', 'incidents']"
661,"['uk', 'ebola', 'nurse', 'has', 'stabilised']"
662,"['aldi', 'chocolate', 'in', 'salmonella', 'scare']"
663,"['video:', 'can', 'gadget', 'count', 'calories', 'digested?']"
664,"['video:', 'ebola', 'nurse', 'very', 'committed']"
665,"['video:', 'autism', 'patients', 'failed', 'by', 'system']"
666,"['video:', 'extra', 'screening', 'tests', 'for', 'newborns']"
667,"['video:', 'ebola', 'charity:', 'no', 'stone', 'unturned']"
668,"['charity', 'to', 'probe', 'uk', 'ebola', 'nurse', 'case']"
669,"['cut', ""children's"", 'sugar,', 'parents', 'told']"
670,"['nhs', 'sticking', 'plaster', 'on', 'inequality']"
671,"['life-saving', 'baby', 'screening', 'expanded']"
672,"['hospitals', 'declare', 'major', 'incident']"
673,"['video:', 'families', 'should', 'be', 'involved', 'in', 'care']"
674,"['proper', 'checks', 'in', 'place', 'for', 'ebola', '-', 'pm']"
675,"['video:', 'cameron:', 'nhs', 'is', 'not', 'unaffordable']"
676,"['labour', 'in', 'new', 'nhs', 'attack', 'on', 'tories']"
677,"['uk', 'ebola', 'nurse', 'critical', '-', 'hospital']"
678,"['learning', 'disability', 'checks', 'success']"
679,"['ebola', 'flights', 'uk', 'passengers', 'traced']"
680,"['video:', ""world's"", 'epic', 'battle', 'against', 'ebola']"
681,"['most', 'cancer', 'types', 'just', 'bad', 'luck']"
682,"['video:', 'steps', 'to', 'beat', 'hidden', 'killer', 'sepsis']"
683,"['video:', ""2014's"", 'medical', 'milestone', 'as', 'man', 'walks', 'again']"
684,"['babies', 'of', 'addicts', 'display', 'problems']"
685,"['experimental', 'drug', 'for', 'uk', 'ebola', 'nurse']"
686,"['ebola', 'screening', 'tests', 'under', 'scrutiny']"
687,"['video:', 'uk', 'ebola', 'screening', 'under', 'scrutiny']"
688,"['frontline', 'nhs', 'staff', 'given', 'honours']"
689,"['plasma', 'treatment', 'for', 'uk', 'ebola', 'patient']"
690,"['first', 'ebola', 'case', 'linked', 'to', 'bat', 'play']"
691,"['video:', 'how', 'trials', 'helped', 'patients', 'in', '2014']"
692,"['ebola', 'patient', 'arrives', 'in', 'london']"
693,"['are', 'we', 'too', 'obsessed', 'with', 'nhs', 'targets?']"
694,"['prescription', 'fraud', 'plan', 'criticised']"
695,"['video:', 'ebola', 'patient', 'to', 'be', 'flown', 'to', 'london']"
696,"['ebola', 'case', 'confirmed', 'in', 'glasgow']"
697,"['right-to-die', 'campaigner', 'purdy', 'dies']"
698,"['video:', 'smoking', 'rots', 'you', 'from', 'the', 'inside']"
699,"['video:', 'robot-assisted', 'surgery', 'gains', 'ground']"
700,"['smoking', 'rot', 'highlighted', 'in', 'campaign']"
701,"['target', 'drunks,', 'a&amp;e', 'boss', 'urges', 'police']"
702,"['why', 'are', 'so', 'many', 'drinks', 'flavoured', 'with', 'honey?']"
703,"['ebola:', 'how', 'does', 'it', 'compare?']"
704,"['whooping', 'cough', 'virus', 'evolving', 'fast']"
705,"['christmas', 'baby', 'born', 'on', 'us', 'train']"
706,"['video:', 'football', 'stadium', 'disabled', 'access', 'tackled']"
707,"['video:', 'lifestyle', 'causes', '40%', 'cancer', 'cases']"
708,"['video:', 'how', 'the', 'world', 'responded', 'to', 'ebola']"
709,"['life', 'choices', 'behind', 'many', 'cancers']"
710,"['paralysis', 'cure,', 'new', 'vaginas...and', 'other', 'medical', 'stories', 'of', '2014']"
711,"['sierra', 'leone', 'declares', 'ebola', 'lockdown']"
712,"['doctors', 'warn', 'of', 'loom', 'bands', 'danger']"
713,"['christmas', 'menus:', 'turtles', 'to', 'turkeys']"
714,"['putin', 'acts', 'to', 'halt', 'rising', 'vodka', 'cost']"
715,"['santa', 'grotto', 'helps', 'boy', 'with', 'epilepsy']"
716,"['video:', 'ebola', 'decline', 'but', 'not', 'last', 'epidemic']"
717,"['video:', 'britons', 'in', 'denial', 'about', 'obesity']"
718,"['planned', 'nhs', 'cash', 'changes', 'spark', 'anger']"
719,"['three', 'e-cigarette', 'tv', 'adverts', 'banned']"
720,"['ebola', 'crisis', 'likely', 'to', 'last', 'a', 'year']"
721,"['video:', 'gp', 'christmas', 'closure', 'patient', 'advice']"
722,"['smartphones', 'changing', 'our', 'brains']"
723,"['video:', 'healthcare', 'workers', 'ebola', 'battle']"
724,"['the', 'west', 'africa', 'you', ""don't"", 'see']"
725,"['us', 'childhood', 'safer', 'than', 'in', '1970s']"
726,"['christmas', 'closures', '-', 'plan', 'ahead']"
727,"['scientists', 'attack', 'student', 'exit', 'plan']"
728,"['video:', 'nhs:', 'help', 'elderly', 'to', 'ease', 'a&amp;e', 'pressure']"
729,"['ebola', 'vaccine', 'promising', 'in', 'africa']"
730,"['tackle', 'loneliness', 'to', 'shield', 'a&amp;e']"
731,"['e-readers', 'damage', 'sleep', 'and', 'health']"
732,"['video:', 'dna', 'project', 'revolution', 'in', 'diagnosis']"
733,"['nhs', 'to', 'start', 'era', 'of', 'dna-medicine']"
734,"['video:', 'ambulance', 'targets', 'may', 'help', 'patients']"
